id,part_number,product_id,category,family,model_name,color_id,color_th,color_en,color_hex,storage,screen_size,connectivity,price_thb,formatted_price,specs_chip,image_url,product_url
MAC-M5MAX-18-40,MAC-M5MAX-18-40,mac-studio,mac,Mac Studio,Mac Studio Desktop สีเงิน (Silver) 512GB SSD,silver,เงิน,Silver,#E3E4E5,512GB SSD,Desktop,Wi-Fi 6E + Ethernet,110900,"฿110,900",ชิป M2 Max,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/mac-studio-select-202306?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-mac/mac-studio
WATCH-APPLE-WATCH-SERIES-10-42mm-BLACK-GPS-1,WATCH-APPLE-WATCH-SERIES-10-42mm-BLACK-GPS-1,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm อะลูมิเนียม สีดำ (Black) GPS,black,ดำ,Black,#1F2022,64GB,42mm,GPS,14900,"฿14,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-jetblack-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-42mm-BLACK-GPSCellular-2,WATCH-APPLE-WATCH-SERIES-10-42mm-BLACK-GPSCellular-2,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm อะลูมิเนียม สีดำ (Black) GPS + Cellular,black,ดำ,Black,#1F2022,64GB,42mm,GPS + Cellular,18900,"฿18,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-jetblack-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-42mm-ROSE-GOLD-GPS-3,WATCH-APPLE-WATCH-SERIES-10-42mm-ROSE-GOLD-GPS-3,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm อะลูมิเนียม สีโรสโกลด์ (Rose Gold) GPS,rose-gold,โรสโกลด์,Rose Gold,#E0A39A,64GB,42mm,GPS,14900,"฿14,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-rosegold-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-42mm-ROSE-GOLD-GPSCellular-4,WATCH-APPLE-WATCH-SERIES-10-42mm-ROSE-GOLD-GPSCellular-4,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm อะลูมิเนียม สีโรสโกลด์ (Rose Gold) GPS + Cellular,rose-gold,โรสโกลด์,Rose Gold,#E0A39A,64GB,42mm,GPS + Cellular,18900,"฿18,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-rosegold-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-42mm-SILVER-GPS-5,WATCH-APPLE-WATCH-SERIES-10-42mm-SILVER-GPS-5,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm อะลูมิเนียม สีเงิน (Silver) GPS,silver,เงิน,Silver,#E3E4E5,64GB,42mm,GPS,14900,"฿14,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-silver-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-42mm-SILVER-GPSCellular-6,WATCH-APPLE-WATCH-SERIES-10-42mm-SILVER-GPSCellular-6,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm อะลูมิเนียม สีเงิน (Silver) GPS + Cellular,silver,เงิน,Silver,#E3E4E5,64GB,42mm,GPS + Cellular,18900,"฿18,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-silver-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-BLACK-GPS-7,WATCH-APPLE-WATCH-SERIES-10-46mm-BLACK-GPS-7,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm อะลูมิเนียม สีดำ (Black) GPS,black,ดำ,Black,#1F2022,64GB,46mm,GPS,15900,"฿15,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-jetblack-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-BLACK-GPSCellular-8,WATCH-APPLE-WATCH-SERIES-10-46mm-BLACK-GPSCellular-8,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm อะลูมิเนียม สีดำ (Black) GPS + Cellular,black,ดำ,Black,#1F2022,64GB,46mm,GPS + Cellular,19900,"฿19,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-jetblack-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-ROSE-GOLD-GPS-9,WATCH-APPLE-WATCH-SERIES-10-46mm-ROSE-GOLD-GPS-9,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm อะลูมิเนียม สีโรสโกลด์ (Rose Gold) GPS,rose-gold,โรสโกลด์,Rose Gold,#E0A39A,64GB,46mm,GPS,15900,"฿15,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-rosegold-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-ROSE-GOLD-GPSCellular-10,WATCH-APPLE-WATCH-SERIES-10-46mm-ROSE-GOLD-GPSCellular-10,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm อะลูมิเนียม สีโรสโกลด์ (Rose Gold) GPS + Cellular,rose-gold,โรสโกลด์,Rose Gold,#E0A39A,64GB,46mm,GPS + Cellular,19900,"฿19,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-rosegold-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-SILVER-GPS-11,WATCH-APPLE-WATCH-SERIES-10-46mm-SILVER-GPS-11,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm อะลูมิเนียม สีเงิน (Silver) GPS,silver,เงิน,Silver,#E3E4E5,64GB,46mm,GPS,15900,"฿15,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-silver-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-SILVER-GPSCellular-12,WATCH-APPLE-WATCH-SERIES-10-46mm-SILVER-GPSCellular-12,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm อะลูมิเนียม สีเงิน (Silver) GPS + Cellular,silver,เงิน,Silver,#E3E4E5,64GB,46mm,GPS + Cellular,19900,"฿19,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-aluminum-silver-nc-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-42mm-NATURAL-TITANIUM-GPSCellular-13,WATCH-APPLE-WATCH-SERIES-10-42mm-NATURAL-TITANIUM-GPSCellular-13,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm ไทเทเนียม สีไทเทเนียมธรรมชาติ (Natural Titanium) GPS + Cellular,natural-titanium,ไทเทเนียมธรรมชาติ,Natural Titanium,#9A958E,64GB,42mm,GPS + Cellular,25900,"฿25,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-titanium-natural-cell-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-42mm-GOLD-GPSCellular-14,WATCH-APPLE-WATCH-SERIES-10-42mm-GOLD-GPSCellular-14,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm ไทเทเนียม สีทอง (Gold) GPS + Cellular,gold,ทอง,Gold,#E2D2B4,64GB,42mm,GPS + Cellular,25900,"฿25,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-titanium-gold-cell-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-42mm-SLATE-GPSCellular-15,WATCH-APPLE-WATCH-SERIES-10-42mm-SLATE-GPSCellular-15,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 42mm ไทเทเนียม สีเทาสเลท (Slate) GPS + Cellular,slate,เทาสเลท,Slate,#43464B,64GB,42mm,GPS + Cellular,25900,"฿25,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-titanium-slate-cell-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-NATURAL-TITANIUM-GPSCellular-16,WATCH-APPLE-WATCH-SERIES-10-46mm-NATURAL-TITANIUM-GPSCellular-16,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm ไทเทเนียม สีไทเทเนียมธรรมชาติ (Natural Titanium) GPS + Cellular,natural-titanium,ไทเทเนียมธรรมชาติ,Natural Titanium,#9A958E,64GB,46mm,GPS + Cellular,27900,"฿27,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-titanium-natural-cell-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-GOLD-GPSCellular-17,WATCH-APPLE-WATCH-SERIES-10-46mm-GOLD-GPSCellular-17,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm ไทเทเนียม สีทอง (Gold) GPS + Cellular,gold,ทอง,Gold,#E2D2B4,64GB,46mm,GPS + Cellular,27900,"฿27,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-titanium-gold-cell-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-SERIES-10-46mm-SLATE-GPSCellular-18,WATCH-APPLE-WATCH-SERIES-10-46mm-SLATE-GPSCellular-18,apple-watch-series-10,watch,Apple Watch Series 10,Apple Watch Series 10 46mm ไทเทเนียม สีเทาสเลท (Slate) GPS + Cellular,slate,เทาสเลท,Slate,#43464B,64GB,46mm,GPS + Cellular,27900,"฿27,900",ชิป S10 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-42-titanium-slate-cell-s10?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch
WATCH-APPLE-WATCH-ULTRA-2-49mm-NATURAL-TITANIUM-GPSCellular-1,WATCH-APPLE-WATCH-ULTRA-2-49mm-NATURAL-TITANIUM-GPSCellular-1,apple-watch-ultra-2,watch,Apple Watch Ultra 2,Apple Watch Ultra 2 49mm ไทเทเนียม สีไทเทเนียมธรรมชาติ (Natural Titanium) GPS + Cellular,natural-titanium,ไทเทเนียมธรรมชาติ,Natural Titanium,#9A958E,64GB,49mm,GPS + Cellular,29900,"฿29,900",ชิป S9 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-49-titanium-natural-ultra2?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-ultra
WATCH-APPLE-WATCH-ULTRA-2-49mm-BLACK-GPSCellular-2,WATCH-APPLE-WATCH-ULTRA-2-49mm-BLACK-GPSCellular-2,apple-watch-ultra-2,watch,Apple Watch Ultra 2,Apple Watch Ultra 2 49mm ไทเทเนียม สีดำ (Black) GPS + Cellular,black,ดำ,Black,#1F2022,64GB,49mm,GPS + Cellular,29900,"฿29,900",ชิป S9 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-49-titanium-black-ultra2?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-ultra
WATCH-APPLE-WATCH-SE-40mm-MIDNIGHT-GPS-1,WATCH-APPLE-WATCH-SE-40mm-MIDNIGHT-GPS-1,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 40mm อะลูมิเนียม สีมิดไนท์ (Midnight) GPS,midnight,มิดไนท์,Midnight,#1E222A,32GB,40mm,GPS,7900,"฿7,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-midnight-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-40mm-MIDNIGHT-GPSCellular-2,WATCH-APPLE-WATCH-SE-40mm-MIDNIGHT-GPSCellular-2,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 40mm อะลูมิเนียม สีมิดไนท์ (Midnight) GPS + Cellular,midnight,มิดไนท์,Midnight,#1E222A,32GB,40mm,GPS + Cellular,9900,"฿9,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-midnight-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-40mm-STARLIGHT-GPS-3,WATCH-APPLE-WATCH-SE-40mm-STARLIGHT-GPS-3,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 40mm อะลูมิเนียม สีสตาร์ไลท์ (Starlight) GPS,starlight,สตาร์ไลท์,Starlight,#F0ECE1,32GB,40mm,GPS,7900,"฿7,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-starlight-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-40mm-STARLIGHT-GPSCellular-4,WATCH-APPLE-WATCH-SE-40mm-STARLIGHT-GPSCellular-4,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 40mm อะลูมิเนียม สีสตาร์ไลท์ (Starlight) GPS + Cellular,starlight,สตาร์ไลท์,Starlight,#F0ECE1,32GB,40mm,GPS + Cellular,9900,"฿9,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-starlight-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-40mm-SILVER-GPS-5,WATCH-APPLE-WATCH-SE-40mm-SILVER-GPS-5,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 40mm อะลูมิเนียม สีเงิน (Silver) GPS,silver,เงิน,Silver,#E3E4E5,32GB,40mm,GPS,7900,"฿7,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-silver-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-40mm-SILVER-GPSCellular-6,WATCH-APPLE-WATCH-SE-40mm-SILVER-GPSCellular-6,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 40mm อะลูมิเนียม สีเงิน (Silver) GPS + Cellular,silver,เงิน,Silver,#E3E4E5,32GB,40mm,GPS + Cellular,9900,"฿9,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-silver-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-44mm-MIDNIGHT-GPS-7,WATCH-APPLE-WATCH-SE-44mm-MIDNIGHT-GPS-7,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 44mm อะลูมิเนียม สีมิดไนท์ (Midnight) GPS,midnight,มิดไนท์,Midnight,#1E222A,32GB,44mm,GPS,8900,"฿8,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-midnight-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-44mm-MIDNIGHT-GPSCellular-8,WATCH-APPLE-WATCH-SE-44mm-MIDNIGHT-GPSCellular-8,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 44mm อะลูมิเนียม สีมิดไนท์ (Midnight) GPS + Cellular,midnight,มิดไนท์,Midnight,#1E222A,32GB,44mm,GPS + Cellular,10900,"฿10,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-midnight-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-44mm-STARLIGHT-GPS-9,WATCH-APPLE-WATCH-SE-44mm-STARLIGHT-GPS-9,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 44mm อะลูมิเนียม สีสตาร์ไลท์ (Starlight) GPS,starlight,สตาร์ไลท์,Starlight,#F0ECE1,32GB,44mm,GPS,8900,"฿8,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-starlight-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-44mm-STARLIGHT-GPSCellular-10,WATCH-APPLE-WATCH-SE-44mm-STARLIGHT-GPSCellular-10,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 44mm อะลูมิเนียม สีสตาร์ไลท์ (Starlight) GPS + Cellular,starlight,สตาร์ไลท์,Starlight,#F0ECE1,32GB,44mm,GPS + Cellular,10900,"฿10,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-starlight-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-44mm-SILVER-GPS-11,WATCH-APPLE-WATCH-SE-44mm-SILVER-GPS-11,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 44mm อะลูมิเนียม สีเงิน (Silver) GPS,silver,เงิน,Silver,#E3E4E5,32GB,44mm,GPS,8900,"฿8,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-silver-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
WATCH-APPLE-WATCH-SE-44mm-SILVER-GPSCellular-12,WATCH-APPLE-WATCH-SE-44mm-SILVER-GPSCellular-12,apple-watch-se,watch,Apple Watch SE,Apple Watch SE 44mm อะลูมิเนียม สีเงิน (Silver) GPS + Cellular,silver,เงิน,Silver,#E3E4E5,32GB,44mm,GPS + Cellular,10900,"฿10,900",ชิป S8 SiP,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/watch-case-40-aluminum-silver-nc-se?wid=904&hei=840&fmt=jpeg&qlt=90,https://www.apple.com/th/shop/buy-watch/apple-watch-se
